City,Latitude,Longitude,Weather Code,Timezone,Time,Relative Humidity (%),Temperature (°C),Wind Speed (m/s)
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-05T23:00,95,24.2,0.82
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-06T00:00,95,24.1,0.95
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-06T01:00,95,24.0,0.82
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-06T02:00,96,23.9,0.63
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-06T03:00,96,23.8,0.54
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-06T04:00,96,23.7,0.63
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-06T05:00,96,23.6,0.78
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-06T06:00,96,23.4,0.67
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-06T07:00,96,23.3,0.67
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-06T08:00,97,23.1,0.78
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-06T09:00,96,23.4,0.94
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-06T10:00,92,24.3,1.2
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-06T11:00,88,25.8,1.17
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-06T12:00,82,27.4,0.89
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-06T13:00,76,29.0,1.08
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-06T14:00,70,30.7,1.3
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-06T15:00,65,32.0,1.43
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-06T16:00,61,33.0,1.7
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-06T17:00,60,33.6,1.71
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-06T18:00,62,33.8,1.94
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-06T19:00,62,33.9,2.2
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-06T20:00,65,33.2,1.8
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-06T21:00,78,31.2,0.95
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-06T22:00,85,29.6,0.51
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-06T23:00,86,28.5,0.54
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-07T00:00,85,27.4,0.86
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-07T01:00,83,26.2,0.81
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T02:00,80,25.2,0.81
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T03:00,79,24.5,0.73
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T04:00,78,24.1,0.71
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T05:00,78,23.9,0.8
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T06:00,77,23.9,0.71
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T07:00,75,24.0,0.73
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T08:00,72,24.0,0.91
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-07T09:00,69,24.6,0.61
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T10:00,71,26.3,0.22
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T11:00,67,28.3,0.58
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-07T12:00,62,30.8,0.67
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-07T13:00,50,33.4,0.91
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-07T14:00,40,35.3,1.39
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-07T15:00,34,36.4,1.86
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T16:00,32,37.0,1.77
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T17:00,31,37.1,1.25
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-07T18:00,31,37.1,0.61
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-07T19:00,35,36.6,1.12
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-07T20:00,46,34.8,1.35
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-07T21:00,61,31.9,1.2
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-07T22:00,71,29.7,0.89
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-07T23:00,76,28.6,0.6
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T00:00,79,27.9,0.6
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T01:00,82,27.1,0.81
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T02:00,83,26.3,0.76
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-08T03:00,81,26.0,0.58
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T04:00,80,25.7,0.63
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T05:00,79,25.4,0.7
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-08T06:00,80,25.2,0.64
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T07:00,82,24.8,0.58
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T08:00,84,24.4,0.67
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T09:00,82,25.0,0.61
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T10:00,75,26.8,0.22
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T11:00,79,28.6,0.51
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T12:00,69,31.0,1.02
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-08T13:00,54,33.2,1.88
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-08T14:00,48,34.1,3.64
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-08T15:00,55,33.2,4.44
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-08T16:00,58,32.7,4.6
Rio de Janeiro,-22.75,-43.0,0,GMT,2024-12-08T17:00,60,31.9,4.21
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T18:00,66,30.3,4.3
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T19:00,72,29.0,3.7
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T20:00,78,27.5,2.92
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-08T21:00,83,26.4,2.24
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T22:00,86,25.7,1.8
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-08T23:00,88,25.3,1.43
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T00:00,90,25.1,1.25
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T01:00,91,24.9,0.86
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T02:00,92,24.8,0.36
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T03:00,93,24.7,0.14
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T04:00,93,24.6,0.14
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T05:00,94,24.5,0.2
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T06:00,94,24.4,0.14
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-09T07:00,96,24.1,0.22
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-09T08:00,97,23.8,0.61
Rio de Janeiro,-22.75,-43.0,45,GMT,2024-12-09T09:00,97,24.0,1.0
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-09T10:00,92,25.1,1.33
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-09T11:00,86,26.8,1.71
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-09T12:00,79,28.4,1.88
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T13:00,73,30.1,1.66
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T14:00,67,31.7,1.35
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-09T15:00,63,33.1,1.17
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-09T16:00,60,34.3,1.52
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-09T17:00,59,35.1,2.02
Rio de Janeiro,-22.75,-43.0,1,GMT,2024-12-09T18:00,60,34.9,2.35
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-09T19:00,65,32.8,2.55
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-09T20:00,73,29.6,3.22
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-09T21:00,80,27.1,3.68
Rio de Janeiro,-22.75,-43.0,81,GMT,2024-12-09T22:00,85,25.9,3.22
Rio de Janeiro,-22.75,-43.0,81,GMT,2024-12-09T23:00,89,25.4,2.15
Rio de Janeiro,-22.75,-43.0,81,GMT,2024-12-10T00:00,92,25.1,1.36
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T01:00,93,24.9,1.02
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T02:00,93,24.9,0.76
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T03:00,93,25.0,0.64
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T04:00,93,24.9,0.5
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T05:00,93,24.8,0.45
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T06:00,93,24.7,0.41
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T07:00,94,24.6,0.3
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T08:00,96,24.5,0.1
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T09:00,95,24.6,0.14
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T10:00,91,25.3,0.36
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T11:00,85,26.3,0.72
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T12:00,80,27.1,1.06
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-10T13:00,77,27.8,1.53
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-10T14:00,74,28.4,2.43
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-10T15:00,73,28.6,3.08
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T16:00,73,28.3,3.13
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T17:00,74,27.7,2.82
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-10T18:00,76,27.0,2.67
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-10T19:00,79,26.3,2.62
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-10T20:00,82,25.5,2.72
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-10T21:00,85,24.8,2.5
Rio de Janeiro,-22.75,-43.0,63,GMT,2024-12-10T22:00,88,24.4,1.52
Rio de Janeiro,-22.75,-43.0,63,GMT,2024-12-10T23:00,92,24.0,0.32
Rio de Janeiro,-22.75,-43.0,63,GMT,2024-12-11T00:00,94,23.8,0.92
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-11T01:00,95,23.6,1.34
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-11T02:00,95,23.4,1.63
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-11T03:00,95,23.3,1.84
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-11T04:00,94,23.3,1.92
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-11T05:00,92,23.3,2.64
Rio de Janeiro,-22.75,-43.0,80,GMT,2024-12-11T06:00,91,23.3,3.26
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-11T07:00,90,23.1,3.12
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-11T08:00,90,23.0,2.4
Rio de Janeiro,-22.75,-43.0,3,GMT,2024-12-11T09:00,88,23.0,2.13
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T10:00,85,23.3,2.4
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T11:00,80,23.8,3.0
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T12:00,76,24.4,3.47
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T13:00,72,25.0,3.64
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T14:00,69,25.6,3.67
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T15:00,66,26.1,3.71
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T16:00,65,26.3,3.77
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T17:00,65,26.3,3.93
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T18:00,65,26.0,3.86
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T19:00,66,25.3,3.62
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T20:00,68,24.3,3.11
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T21:00,70,23.5,2.5
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T22:00,74,22.8,1.65
Rio de Janeiro,-22.75,-43.0,2,GMT,2024-12-11T23:00,79,22.3,1.03
